,Unnamed: 0,id,no_of_libraries,no_of_laboratories,no_of_conference_halls,no_of_health_centers,no_of_computer_centers,sum
37429,37429,206952,1.0,1.0,1.0,0.0,1.0,4.0
37430,37430,181065,1.0,0.0,1.0,0.0,1.0,3.0
37431,37431,196050,1.0,1.0,1.0,1.0,1.0,5.0
37432,37432,205963,1.0,1.0,1.0,1.0,1.0,5.0
37433,37433,167936,1.0,3.0,1.0,0.0,1.0,6.0
37434,37434,186331,0.0,0.0,0.0,0.0,0.0,0.0
37435,37435,201287,0.0,0.0,0.0,0.0,0.0,0.0
37436,37436,174143,1.0,1.0,1.0,0.0,1.0,4.0
37437,37437,184111,1.0,2.0,1.0,0.0,1.0,5.0
37438,37438,195657,1.0,6.0,0.0,0.0,0.0,7.0
37439,37439,179741,1.0,1.0,1.0,1.0,1.0,5.0
37440,37440,192665,1.0,1.0,1.0,0.0,1.0,4.0
37441,37441,172183,1.0,1.0,1.0,1.0,1.0,5.0
37442,37442,183691,1.0,1.0,1.0,0.0,1.0,4.0
37443,37443,190604,1.0,1.0,1.0,1.0,1.0,5.0
37444,37444,196144,1.0,1.0,2.0,0.0,1.0,5.0
37445,37445,189994,1.0,1.0,0.0,0.0,0.0,2.0
37446,37446,167108,1.0,56.0,2.0,1.0,1.0,61.0
37447,37447,158692,1.0,1.0,1.0,1.0,1.0,5.0
37448,37448,184352,1.0,4.0,0.0,0.0,0.0,5.0
37449,37449,180365,1.0,0.0,0.0,0.0,1.0,2.0
37450,37450,205132,1.0,1.0,0.0,0.0,1.0,3.0
37451,37451,194645,1.0,0.0,1.0,1.0,1.0,4.0
37452,37452,178446,1.0,1.0,1.0,0.0,1.0,4.0
37453,37453,181505,1.0,0.0,1.0,0.0,1.0,3.0
37454,37454,200143,1.0,0.0,0.0,0.0,1.0,2.0
37455,37455,169878,1.0,4.0,0.0,0.0,1.0,6.0
37456,37456,178645,1.0,0.0,0.0,0.0,1.0,2.0
37457,37457,161673,1.0,0.0,0.0,0.0,0.0,1.0
37458,37458,166793,1.0,1.0,0.0,0.0,1.0,3.0
37459,37459,168280,1.0,5.0,0.0,0.0,1.0,7.0
37460,37460,166152,1.0,1.0,0.0,0.0,1.0,3.0
37461,37461,197124,1.0,1.0,1.0,0.0,1.0,4.0
37462,37462,180641,1.0,6.0,0.0,0.0,1.0,8.0
37463,37463,187947,1.0,1.0,1.0,0.0,1.0,4.0
37464,37464,160805,1.0,0.0,1.0,0.0,1.0,3.0
37465,37465,186945,9.0,9.0,5.0,1.0,1.0,25.0
37466,37466,168495,1.0,1.0,1.0,0.0,1.0,4.0
37467,37467,173987,1.0,5.0,1.0,1.0,1.0,9.0
37468,37468,173126,1.0,47.0,1.0,0.0,1.0,50.0
37469,37469,168164,1.0,0.0,1.0,0.0,2.0,4.0
37470,37470,165689,1.0,6.0,1.0,1.0,1.0,10.0
37471,37471,163671,1.0,1.0,1.0,0.0,1.0,4.0
37472,37472,186495,1.0,2.0,1.0,1.0,1.0,6.0
37473,37473,194216,1.0,0.0,1.0,0.0,0.0,2.0
37474,37474,185050,1.0,1.0,1.0,1.0,1.0,5.0
37475,37475,199965,1.0,0.0,1.0,0.0,0.0,2.0
37476,37476,167146,1.0,0.0,0.0,0.0,0.0,1.0
37477,37477,207774,1.0,1.0,1.0,1.0,1.0,5.0
37478,37478,189687,1.0,2.0,1.0,0.0,1.0,5.0
37479,37479,177513,1.0,10.0,1.0,1.0,1.0,14.0
37480,37480,158395,1.0,1.0,1.0,1.0,1.0,5.0
37481,37481,202436,1.0,1.0,1.0,0.0,1.0,4.0
37482,37482,172902,1.0,3.0,1.0,1.0,0.0,6.0
37483,37483,199977,1.0,1.0,1.0,1.0,1.0,5.0
37484,37484,210049,1.0,1.0,1.0,0.0,1.0,4.0
37485,37485,177875,1.0,1.0,1.0,1.0,1.0,5.0
37486,37486,183085,1.0,2.0,1.0,1.0,1.0,6.0
37487,37487,208154,1.0,5.0,1.0,1.0,0.0,8.0
37488,37488,160968,1.0,6.0,1.0,0.0,1.0,9.0
37489,37489,166970,1.0,0.0,0.0,0.0,1.0,2.0
37490,37490,190331,1.0,1.0,1.0,0.0,1.0,4.0
37491,37491,198006,1.0,1.0,1.0,0.0,1.0,4.0
37492,37492,163559,1.0,16.0,1.0,0.0,1.0,19.0
37493,37493,168795,1.0,4.0,0.0,0.0,1.0,6.0
37494,37494,209622,1.0,9.0,1.0,1.0,1.0,13.0
37495,37495,157994,1.0,1.0,1.0,0.0,1.0,4.0
37496,37496,209486,1.0,0.0,0.0,1.0,0.0,2.0
37497,37497,186839,1.0,1.0,0.0,0.0,1.0,3.0
37498,37498,179608,1.0,1.0,1.0,1.0,1.0,5.0
37499,37499,199068,1.0,7.0,1.0,0.0,1.0,10.0
37500,37500,207699,1.0,0.0,0.0,0.0,0.0,1.0
37501,37501,196669,1.0,1.0,1.0,0.0,1.0,4.0
37502,37502,191719,1.0,1.0,1.0,0.0,0.0,3.0
37503,37503,195203,1.0,1.0,1.0,1.0,1.0,5.0
37504,37504,167469,1.0,6.0,1.0,1.0,1.0,10.0
37505,37505,161183,0.0,0.0,1.0,0.0,0.0,1.0
37506,37506,172868,1.0,1.0,0.0,1.0,1.0,4.0
37507,37507,208399,1.0,0.0,0.0,0.0,2.0,3.0
37508,37508,199759,1.0,0.0,0.0,0.0,0.0,1.0
37509,37509,193983,1.0,1.0,1.0,1.0,1.0,5.0
37510,37510,197881,1.0,1.0,1.0,1.0,1.0,5.0
37511,37511,196875,1.0,1.0,1.0,0.0,1.0,4.0
37512,37512,192684,1.0,0.0,1.0,0.0,1.0,3.0
37513,37513,197623,1.0,1.0,1.0,0.0,0.0,3.0
37514,37514,178053,1.0,1.0,1.0,1.0,1.0,5.0
37515,37515,161691,1.0,1.0,1.0,0.0,1.0,4.0
37516,37516,182298,1.0,1.0,1.0,0.0,1.0,4.0
37517,37517,156694,1.0,0.0,1.0,1.0,1.0,4.0
37518,37518,155137,1.0,1.0,1.0,0.0,1.0,4.0
37519,37519,199057,1.0,1.0,1.0,1.0,1.0,5.0
37520,37520,188383,1.0,21.0,1.0,1.0,2.0,26.0
37521,37521,201500,1.0,1.0,0.0,0.0,1.0,3.0
37522,37522,166263,1.0,30.0,1.0,1.0,1.0,34.0
37523,37523,198401,1.0,1.0,1.0,1.0,1.0,5.0
37524,37524,172061,1.0,1.0,0.0,0.0,1.0,3.0
37525,37525,192371,1.0,1.0,1.0,0.0,1.0,4.0
37526,37526,197704,1.0,1.0,0.0,0.0,0.0,2.0
37527,37527,193481,1.0,1.0,0.0,0.0,0.0,2.0
37528,37528,206929,1.0,1.0,0.0,0.0,1.0,3.0
37529,37529,156722,1.0,1.0,1.0,1.0,1.0,5.0
37530,37530,185004,1.0,1.0,1.0,1.0,1.0,5.0
37531,37531,189711,0.0,1.0,0.0,0.0,1.0,2.0
37532,37532,204706,1.0,0.0,0.0,0.0,1.0,2.0
37533,37533,209203,1.0,1.0,1.0,1.0,1.0,5.0
37534,37534,154865,1.0,1.0,1.0,0.0,1.0,4.0
37535,37535,178005,1.0,6.0,1.0,0.0,1.0,9.0
37536,37536,180402,1.0,1.0,1.0,1.0,1.0,5.0
37537,37537,186940,1.0,40.0,1.0,0.0,5.0,47.0
37538,37538,192037,1.0,1.0,1.0,1.0,1.0,5.0
37539,37539,165968,1.0,1.0,0.0,0.0,1.0,3.0
37540,37540,162911,1.0,1.0,0.0,0.0,0.0,2.0
37541,37541,163014,1.0,30.0,3.0,0.0,4.0,38.0
37542,37542,209980,1.0,1.0,1.0,1.0,1.0,5.0
37543,37543,205146,1.0,1.0,1.0,1.0,1.0,5.0
37544,37544,176526,1.0,30.0,1.0,1.0,1.0,34.0
37545,37545,183496,1.0,0.0,0.0,0.0,0.0,1.0
37546,37546,157884,3.0,20.0,1.0,2.0,1.0,27.0
37547,37547,194081,1.0,24.0,2.0,0.0,2.0,29.0
37548,37548,174611,1.0,4.0,1.0,0.0,1.0,7.0
37549,37549,174634,1.0,1.0,1.0,0.0,1.0,4.0
37550,37550,193986,1.0,1.0,1.0,1.0,1.0,5.0
37551,37551,205914,1.0,1.0,1.0,1.0,1.0,5.0
37552,37552,169819,1.0,1.0,0.0,0.0,0.0,2.0
37553,37553,166332,1.0,1.0,0.0,0.0,0.0,2.0
37554,37554,162204,1.0,1.0,1.0,1.0,1.0,5.0
37555,37555,185850,1.0,7.0,1.0,1.0,1.0,11.0
37556,37556,197075,1.0,1.0,1.0,1.0,1.0,5.0
37557,37557,208570,1.0,4.0,1.0,1.0,1.0,8.0
37558,37558,209105,1.0,0.0,1.0,0.0,1.0,3.0
37559,37559,185069,1.0,4.0,1.0,0.0,1.0,7.0
37560,37560,197516,1.0,15.0,1.0,0.0,0.0,17.0
37561,37561,188802,1.0,1.0,0.0,0.0,1.0,3.0
37562,37562,166646,2.0,4.0,3.0,0.0,1.0,10.0
37563,37563,190776,1.0,1.0,1.0,0.0,1.0,4.0
37564,37564,182653,1.0,1.0,1.0,1.0,2.0,6.0
37565,37565,168264,1.0,10.0,1.0,1.0,2.0,15.0
37566,37566,167756,1.0,1.0,0.0,0.0,0.0,2.0
37567,37567,189614,1.0,1.0,1.0,1.0,1.0,5.0
37568,37568,191344,1.0,1.0,1.0,1.0,1.0,5.0
37569,37569,203159,1.0,1.0,1.0,1.0,1.0,5.0
37570,37570,165345,1.0,1.0,1.0,1.0,1.0,5.0
37571,37571,203710,1.0,1.0,1.0,1.0,1.0,5.0
37572,37572,208778,1.0,1.0,1.0,1.0,1.0,5.0
37573,37573,206697,1.0,1.0,1.0,1.0,1.0,5.0
37574,37574,209191,1.0,1.0,1.0,0.0,1.0,4.0
37575,37575,163557,1.0,1.0,1.0,0.0,1.0,4.0
37576,37576,175550,1.0,1.0,1.0,0.0,1.0,4.0
37577,37577,197752,1.0,1.0,0.0,0.0,0.0,2.0
37578,37578,179913,1.0,6.0,1.0,0.0,1.0,9.0
37579,37579,165202,1.0,6.0,1.0,0.0,1.0,9.0
37580,37580,176669,1.0,1.0,1.0,0.0,1.0,4.0
37581,37581,163047,1.0,1.0,1.0,1.0,1.0,5.0
37582,37582,198920,1.0,1.0,1.0,1.0,1.0,5.0
37583,37583,206486,1.0,1.0,0.0,0.0,1.0,3.0
37584,37584,194370,1.0,17.0,1.0,1.0,1.0,21.0
37585,37585,183598,1.0,1.0,1.0,0.0,0.0,3.0
37586,37586,169699,1.0,12.0,1.0,0.0,1.0,15.0
37587,37587,209811,1.0,4.0,0.0,0.0,1.0,6.0
37588,37588,169085,1.0,82.0,1.0,1.0,1.0,86.0
37589,37589,190871,1.0,1.0,1.0,0.0,1.0,4.0
37590,37590,187779,1.0,1.0,1.0,1.0,1.0,5.0
37591,37591,194072,1.0,1.0,1.0,0.0,1.0,4.0
37592,37592,198106,1.0,1.0,1.0,0.0,0.0,3.0
37593,37593,207060,1.0,1.0,1.0,1.0,1.0,5.0
37594,37594,169619,1.0,1.0,1.0,0.0,1.0,4.0
37595,37595,190524,1.0,2.0,1.0,1.0,1.0,6.0
37596,37596,188193,1.0,1.0,1.0,0.0,0.0,3.0
37597,37597,189492,1.0,4.0,1.0,0.0,1.0,7.0
37598,37598,191331,1.0,0.0,1.0,0.0,1.0,3.0
37599,37599,168226,1.0,22.0,1.0,1.0,1.0,26.0
37600,37600,193078,1.0,1.0,1.0,0.0,1.0,4.0
37601,37601,170473,1.0,1.0,0.0,0.0,1.0,3.0
37602,37602,171351,1.0,1.0,1.0,1.0,1.0,5.0
37603,37603,155596,1.0,1.0,1.0,1.0,1.0,5.0
37604,37604,154606,1.0,0.0,0.0,0.0,0.0,1.0
37605,37605,172796,1.0,1.0,1.0,1.0,1.0,5.0
37606,37606,208558,1.0,0.0,0.0,0.0,1.0,2.0
37607,37607,176260,1.0,1.0,1.0,1.0,1.0,5.0
37608,37608,186450,1.0,4.0,1.0,1.0,2.0,9.0
37609,37609,195556,1.0,7.0,0.0,1.0,1.0,10.0
37610,37610,203878,1.0,1.0,1.0,1.0,1.0,5.0
37611,37611,170355,1.0,4.0,1.0,0.0,1.0,7.0
37612,37612,178684,1.0,1.0,1.0,1.0,1.0,5.0
37613,37613,200681,1.0,0.0,1.0,0.0,1.0,3.0
37614,37614,209769,1.0,1.0,1.0,0.0,1.0,4.0
37615,37615,181436,1.0,1.0,0.0,0.0,1.0,3.0
37616,37616,177391,1.0,1.0,1.0,1.0,1.0,5.0
37617,37617,154458,1.0,18.0,1.0,0.0,1.0,21.0
37618,37618,207871,1.0,1.0,1.0,1.0,1.0,5.0
37619,37619,156601,1.0,13.0,1.0,1.0,1.0,17.0
37620,37620,205557,1.0,0.0,0.0,0.0,1.0,2.0
37621,37621,159627,1.0,1.0,0.0,0.0,1.0,3.0
37622,37622,166977,1.0,1.0,0.0,0.0,0.0,2.0
37623,37623,193044,1.0,1.0,0.0,0.0,1.0,3.0
37624,37624,174136,1.0,1.0,0.0,1.0,1.0,4.0
37625,37625,192690,1.0,1.0,1.0,1.0,1.0,5.0
37626,37626,177176,1.0,1.0,1.0,0.0,1.0,4.0
37627,37627,180735,1.0,1.0,1.0,1.0,1.0,5.0
37628,37628,171637,1.0,1.0,1.0,1.0,1.0,5.0
37629,37629,179638,1.0,1.0,1.0,1.0,1.0,5.0
37630,37630,185407,1.0,1.0,1.0,1.0,1.0,5.0
37631,37631,198740,1.0,0.0,1.0,0.0,0.0,2.0
37632,37632,186934,1.0,0.0,1.0,0.0,1.0,3.0
37633,37633,187471,1.0,1.0,1.0,0.0,1.0,4.0
37634,37634,209264,0.0,0.0,0.0,0.0,0.0,0.0
37635,37635,209841,1.0,5.0,1.0,0.0,1.0,8.0
37636,37636,183505,1.0,0.0,1.0,0.0,1.0,3.0
37637,37637,207536,2.0,1.0,1.0,0.0,2.0,6.0
37638,37638,197673,1.0,0.0,0.0,0.0,0.0,1.0
37639,37639,187890,1.0,9.0,1.0,0.0,1.0,12.0
37640,37640,154438,1.0,0.0,0.0,0.0,1.0,2.0
37641,37641,186350,1.0,1.0,1.0,1.0,1.0,5.0
37642,37642,196763,1.0,23.0,1.0,0.0,1.0,26.0
37643,37643,199206,1.0,25.0,1.0,0.0,1.0,28.0
37644,37644,161948,1.0,1.0,1.0,0.0,1.0,4.0
37645,37645,171775,1.0,0.0,1.0,0.0,1.0,3.0
37646,37646,176906,1.0,1.0,1.0,1.0,1.0,5.0
37647,37647,180963,1.0,23.0,1.0,1.0,1.0,27.0
37648,37648,208364,1.0,1.0,1.0,0.0,1.0,4.0
37649,37649,177449,1.0,0.0,0.0,0.0,1.0,2.0
37650,37650,196687,1.0,0.0,1.0,0.0,1.0,3.0
37651,37651,197588,1.0,0.0,0.0,0.0,0.0,1.0
37652,37652,199831,1.0,1.0,1.0,1.0,1.0,5.0
37653,37653,201475,1.0,0.0,1.0,0.0,0.0,2.0
37654,37654,164776,1.0,1.0,0.0,0.0,1.0,3.0
37655,37655,167680,1.0,1.0,1.0,1.0,1.0,5.0
37656,37656,174993,1.0,1.0,1.0,1.0,1.0,5.0
37657,37657,181251,1.0,1.0,1.0,1.0,1.0,5.0
37658,37658,155389,1.0,1.0,1.0,1.0,1.0,5.0
37659,37659,169786,1.0,0.0,1.0,0.0,0.0,2.0
37660,37660,186460,1.0,13.0,1.0,0.0,4.0,19.0
37661,37661,176330,1.0,1.0,1.0,1.0,3.0,7.0
37662,37662,201937,1.0,1.0,1.0,1.0,1.0,5.0
37663,37663,186284,1.0,1.0,1.0,1.0,1.0,5.0
37664,37664,205746,1.0,1.0,1.0,1.0,1.0,5.0
37665,37665,184850,1.0,0.0,0.0,0.0,1.0,2.0
37666,37666,195422,1.0,11.0,0.0,0.0,1.0,13.0
37667,37667,198136,1.0,1.0,1.0,1.0,1.0,5.0
37668,37668,192507,1.0,1.0,1.0,0.0,0.0,3.0
37669,37669,209263,0.0,0.0,0.0,0.0,0.0,0.0
37670,37670,163516,1.0,1.0,0.0,0.0,1.0,3.0
37671,37671,184355,1.0,5.0,1.0,2.0,0.0,9.0
37672,37672,182187,1.0,10.0,1.0,0.0,0.0,12.0
37673,37673,169546,1.0,0.0,1.0,0.0,1.0,3.0
37674,37674,185819,1.0,1.0,1.0,1.0,1.0,5.0
37675,37675,172332,1.0,1.0,1.0,0.0,0.0,3.0
37676,37676,207470,1.0,1.0,1.0,1.0,1.0,5.0
37677,37677,169825,1.0,1.0,0.0,0.0,2.0,4.0
37678,37678,187203,1.0,1.0,1.0,0.0,1.0,4.0
37679,37679,168580,1.0,0.0,1.0,0.0,1.0,3.0
37680,37680,170096,1.0,1.0,1.0,1.0,1.0,5.0
37681,37681,180722,1.0,5.0,0.0,0.0,0.0,6.0
37682,37682,185985,1.0,1.0,1.0,1.0,1.0,5.0
37683,37683,154847,1.0,1.0,0.0,0.0,1.0,3.0
37684,37684,196549,1.0,7.0,1.0,0.0,1.0,10.0
37685,37685,206501,1.0,1.0,0.0,0.0,1.0,3.0
37686,37686,154555,1.0,1.0,1.0,0.0,1.0,4.0
37687,37687,166812,1.0,0.0,1.0,0.0,0.0,2.0
37688,37688,165632,1.0,1.0,1.0,1.0,1.0,5.0
37689,37689,168144,1.0,1.0,1.0,0.0,1.0,4.0
37690,37690,188858,1.0,4.0,1.0,0.0,1.0,7.0
37691,37691,156529,1.0,0.0,0.0,0.0,1.0,2.0
37692,37692,177307,1.0,2.0,0.0,0.0,0.0,3.0
37693,37693,198479,1.0,1.0,1.0,1.0,1.0,5.0
37694,37694,181570,1.0,42.0,1.0,1.0,1.0,46.0
37695,37695,167955,1.0,1.0,1.0,1.0,1.0,5.0
37696,37696,184839,1.0,1.0,1.0,1.0,1.0,5.0
37697,37697,200747,1.0,1.0,1.0,1.0,1.0,5.0
37698,37698,199632,1.0,4.0,1.0,0.0,1.0,7.0
37699,37699,191628,1.0,1.0,1.0,0.0,1.0,4.0
37700,37700,193152,1.0,1.0,0.0,1.0,1.0,4.0
37701,37701,204676,1.0,1.0,1.0,0.0,1.0,4.0
37702,37702,188056,1.0,0.0,1.0,1.0,1.0,4.0
37703,37703,191484,1.0,0.0,1.0,0.0,0.0,2.0
37704,37704,162333,1.0,0.0,1.0,0.0,1.0,3.0
37705,37705,203599,1.0,24.0,1.0,0.0,1.0,27.0
37706,37706,182839,1.0,2.0,1.0,0.0,1.0,5.0
37707,37707,191491,1.0,7.0,1.0,1.0,1.0,11.0
37708,37708,172261,1.0,1.0,0.0,0.0,1.0,3.0
37709,37709,159291,1.0,2.0,0.0,0.0,1.0,4.0
37710,37710,188611,1.0,1.0,1.0,1.0,1.0,5.0
37711,37711,193633,1.0,1.0,1.0,0.0,1.0,4.0
37712,37712,208743,1.0,6.0,1.0,0.0,1.0,9.0
37713,37713,179726,1.0,9.0,1.0,0.0,8.0,19.0
37714,37714,190957,1.0,1.0,0.0,0.0,1.0,3.0
37715,37715,163688,1.0,1.0,1.0,1.0,1.0,5.0
37716,37716,164564,1.0,4.0,1.0,1.0,2.0,9.0
37717,37717,158245,1.0,1.0,1.0,0.0,1.0,4.0
37718,37718,192722,1.0,0.0,1.0,0.0,1.0,3.0
37719,37719,169988,1.0,2.0,1.0,0.0,1.0,5.0
37720,37720,184941,1.0,2.0,1.0,0.0,1.0,5.0
37721,37721,190923,2.0,13.0,2.0,1.0,6.0,24.0
37722,37722,171138,1.0,1.0,1.0,0.0,1.0,4.0
37723,37723,161289,1.0,0.0,1.0,0.0,1.0,3.0
37724,37724,156207,1.0,58.0,1.0,1.0,1.0,62.0
37725,37725,176418,1.0,0.0,0.0,0.0,1.0,2.0
37726,37726,180174,1.0,1.0,1.0,1.0,1.0,5.0
37727,37727,197277,1.0,21.0,3.0,5.0,2.0,32.0
37728,37728,169235,1.0,1.0,0.0,0.0,0.0,2.0
37729,37729,201621,0.0,0.0,0.0,0.0,0.0,0.0
37730,37730,196743,1.0,1.0,1.0,1.0,1.0,5.0
37731,37731,199841,1.0,1.0,1.0,0.0,1.0,4.0
37732,37732,160247,1.0,12.0,1.0,1.0,0.0,15.0
37733,37733,209533,1.0,2.0,1.0,0.0,1.0,5.0
37734,37734,169932,1.0,1.0,1.0,0.0,1.0,4.0
37735,37735,186844,1.0,4.0,0.0,1.0,0.0,6.0
37736,37736,154524,1.0,0.0,1.0,1.0,1.0,4.0
37737,37737,161363,1.0,4.0,1.0,1.0,1.0,8.0
37738,37738,175013,1.0,1.0,0.0,0.0,0.0,2.0
37739,37739,154649,1.0,1.0,1.0,0.0,1.0,4.0
37740,37740,173995,1.0,1.0,1.0,1.0,1.0,5.0
37741,37741,180879,1.0,25.0,1.0,1.0,1.0,29.0
37742,37742,201630,1.0,1.0,1.0,0.0,1.0,4.0
37743,37743,207760,1.0,0.0,1.0,1.0,1.0,4.0
37744,37744,164338,1.0,1.0,1.0,1.0,1.0,5.0
37745,37745,194544,1.0,5.0,1.0,1.0,1.0,9.0
37746,37746,205308,1.0,0.0,0.0,0.0,1.0,2.0
37747,37747,182378,1.0,1.0,1.0,1.0,1.0,5.0
37748,37748,174906,1.0,1.0,1.0,0.0,1.0,4.0
37749,37749,182185,1.0,20.0,1.0,1.0,1.0,24.0
37750,37750,186989,1.0,1.0,0.0,0.0,1.0,3.0
37751,37751,162726,1.0,0.0,0.0,0.0,1.0,2.0
37752,37752,158517,1.0,0.0,1.0,0.0,1.0,3.0
37753,37753,163965,1.0,0.0,0.0,0.0,0.0,1.0
37754,37754,208453,1.0,1.0,1.0,0.0,1.0,4.0
37755,37755,208887,1.0,1.0,1.0,1.0,1.0,5.0
37756,37756,162634,1.0,0.0,0.0,1.0,0.0,2.0
37757,37757,192634,1.0,1.0,1.0,1.0,1.0,5.0
37758,37758,180987,1.0,1.0,1.0,1.0,1.0,5.0
37759,37759,184464,1.0,1.0,0.0,0.0,1.0,3.0
37760,37760,208763,1.0,1.0,1.0,1.0,1.0,5.0
37761,37761,162182,1.0,6.0,1.0,1.0,1.0,10.0
37762,37762,182496,1.0,1.0,1.0,1.0,1.0,5.0
37763,37763,197050,1.0,0.0,1.0,1.0,1.0,4.0
37764,37764,208251,1.0,8.0,0.0,0.0,1.0,10.0
37765,37765,195711,1.0,1.0,1.0,0.0,1.0,4.0
37766,37766,180894,1.0,124.0,9.0,1.0,2.0,137.0
37767,37767,157743,1.0,1.0,0.0,0.0,1.0,3.0
37768,37768,186527,1.0,1.0,1.0,1.0,1.0,5.0
37769,37769,168375,1.0,1.0,1.0,0.0,1.0,4.0
37770,37770,207456,1.0,0.0,0.0,0.0,1.0,2.0
37771,37771,172137,1.0,0.0,1.0,0.0,1.0,3.0
37772,37772,195724,1.0,1.0,1.0,1.0,1.0,5.0
37773,37773,170136,1.0,1.0,1.0,0.0,1.0,4.0
37774,37774,183698,1.0,1.0,1.0,1.0,1.0,5.0
37775,37775,210001,1.0,1.0,1.0,1.0,1.0,5.0
37776,37776,157897,1.0,1.0,1.0,1.0,1.0,5.0
37777,37777,165704,1.0,1.0,1.0,0.0,1.0,4.0
37778,37778,192300,1.0,0.0,0.0,0.0,1.0,2.0
37779,37779,174296,1.0,1.0,1.0,1.0,1.0,5.0
37780,37780,200178,1.0,1.0,0.0,1.0,0.0,3.0
37781,37781,209684,1.0,0.0,1.0,1.0,0.0,3.0
37782,37782,182861,1.0,1.0,1.0,1.0,1.0,5.0
37783,37783,182420,1.0,1.0,1.0,0.0,1.0,4.0
37784,37784,167746,1.0,2.0,0.0,0.0,1.0,4.0
37785,37785,178909,1.0,2.0,1.0,0.0,1.0,5.0
37786,37786,183302,1.0,10.0,1.0,1.0,2.0,15.0
37787,37787,198982,0.0,0.0,0.0,0.0,0.0,0.0
37788,37788,166786,1.0,7.0,1.0,1.0,1.0,11.0
37789,37789,208168,1.0,0.0,0.0,0.0,1.0,2.0
37790,37790,194414,1.0,12.0,1.0,1.0,1.0,16.0
37791,37791,209487,1.0,1.0,1.0,0.0,1.0,4.0
37792,37792,196616,1.0,1.0,1.0,0.0,1.0,4.0
37793,37793,206614,1.0,1.0,1.0,0.0,1.0,4.0
37794,37794,205532,1.0,1.0,1.0,0.0,1.0,4.0
37795,37795,196998,1.0,1.0,1.0,0.0,1.0,4.0
37796,37796,164025,1.0,1.0,1.0,1.0,1.0,5.0
37797,37797,206687,1.0,0.0,0.0,1.0,1.0,3.0
37798,37798,182904,1.0,1.0,1.0,1.0,1.0,5.0
37799,37799,184961,1.0,1.0,0.0,0.0,0.0,2.0
37800,37800,161413,1.0,1.0,1.0,1.0,1.0,5.0
37801,37801,195499,1.0,1.0,1.0,1.0,1.0,5.0
37802,37802,180479,1.0,0.0,1.0,1.0,1.0,4.0
37803,37803,160607,1.0,1.0,1.0,0.0,1.0,4.0
37804,37804,189925,1.0,1.0,1.0,1.0,1.0,5.0
37805,37805,179490,1.0,0.0,0.0,0.0,1.0,2.0
37806,37806,196483,1.0,1.0,1.0,1.0,1.0,5.0
37807,37807,197605,1.0,26.0,1.0,1.0,4.0,33.0
37808,37808,198758,1.0,1.0,1.0,0.0,1.0,4.0
37809,37809,210021,1.0,1.0,1.0,0.0,0.0,3.0
37810,37810,194175,1.0,16.0,1.0,1.0,1.0,20.0
37811,37811,190582,1.0,5.0,1.0,1.0,1.0,9.0
37812,37812,199937,1.0,1.0,1.0,1.0,1.0,5.0
37813,37813,203279,1.0,2.0,0.0,0.0,0.0,3.0
37814,37814,196193,1.0,2.0,1.0,0.0,1.0,5.0
37815,37815,165323,2.0,10.0,1.0,0.0,1.0,14.0
37816,37816,168657,1.0,1.0,1.0,0.0,1.0,4.0
37817,37817,158829,1.0,1.0,1.0,1.0,1.0,5.0
37818,37818,180581,1.0,25.0,1.0,1.0,1.0,29.0
37819,37819,195384,1.0,1.0,1.0,0.0,1.0,4.0
37820,37820,169338,1.0,1.0,1.0,0.0,1.0,4.0
37821,37821,186890,1.0,0.0,1.0,0.0,1.0,3.0
37822,37822,209236,1.0,1.0,1.0,1.0,1.0,5.0
37823,37823,208532,4.0,55.0,5.0,1.0,7.0,72.0
37824,37824,188522,1.0,14.0,2.0,1.0,7.0,25.0
37825,37825,156041,1.0,1.0,1.0,0.0,1.0,4.0
37826,37826,163365,1.0,8.0,0.0,1.0,2.0,12.0
37827,37827,169274,1.0,5.0,0.0,0.0,0.0,6.0
37828,37828,202453,1.0,1.0,1.0,0.0,1.0,4.0
37829,37829,167006,1.0,1.0,1.0,0.0,1.0,4.0
37830,37830,208812,1.0,10.0,1.0,0.0,1.0,13.0
37831,37831,163066,1.0,1.0,1.0,1.0,1.0,5.0
37832,37832,187888,1.0,1.0,1.0,1.0,1.0,5.0
37833,37833,159454,1.0,1.0,1.0,1.0,1.0,5.0
37834,37834,177441,1.0,1.0,1.0,0.0,1.0,4.0
37835,37835,175547,1.0,1.0,0.0,0.0,1.0,3.0
37836,37836,179847,1.0,25.0,1.0,1.0,5.0,33.0
37837,37837,194801,1.0,1.0,0.0,0.0,1.0,3.0
37838,37838,200934,1.0,6.0,1.0,1.0,1.0,10.0
37839,37839,169158,1.0,15.0,1.0,1.0,1.0,19.0
37840,37840,162267,1.0,1.0,0.0,0.0,1.0,3.0
37841,37841,176088,1.0,1.0,1.0,1.0,1.0,5.0
37842,37842,168308,1.0,1.0,1.0,0.0,1.0,4.0
37843,37843,183313,1.0,1.0,1.0,1.0,1.0,5.0
37844,37844,190473,1.0,1.0,1.0,1.0,1.0,5.0
37845,37845,198231,1.0,1.0,0.0,0.0,1.0,3.0
37846,37846,208783,1.0,5.0,1.0,1.0,1.0,9.0
37847,37847,184221,1.0,1.0,1.0,1.0,1.0,5.0
37848,37848,179406,1.0,1.0,0.0,0.0,1.0,3.0
37849,37849,188828,1.0,1.0,1.0,1.0,1.0,5.0
37850,37850,185523,1.0,1.0,0.0,0.0,0.0,2.0
